"year","date","site","transect","coral_genus","percent"
2007,2007-01-31,"Pihaena",2,"Astrea",0
2007,2007-01-31,"Pihaena",2,"Montipora",0
2007,2007-01-31,"Pihaena",2,"Pocillopora",18
2007,2007-01-31,"Pihaena",2,"Porites",2
2007,2007-01-31,"Pihaena",2,"other",8
2007,2007-01-31,"Pihaena",3,"Acropora",10
2007,2007-01-31,"Pihaena",3,"Astrea",2
2007,2007-01-31,"Pihaena",3,"Montipora",2
2007,2007-01-31,"Pihaena",3,"Pocillopora",30
2007,2007-01-31,"Pihaena",3,"Porites",2
2007,2007-01-31,"Pihaena",3,"other",6
2007,2007-02-01,"Aroa",1,"Acropora",12
2007,2007-02-01,"Aroa",1,"Astrea",0
2007,2007-02-01,"Aroa",1,"Montipora",0
2007,2007-02-01,"Aroa",1,"Pocillopora",8
2007,2007-02-01,"Aroa",1,"Porites",10
2007,2007-02-01,"Aroa",1,"other",6
2007,2007-02-01,"Aroa",2,"Acropora",4
2007,2007-02-01,"Aroa",2,"Astrea",0
2007,2007-02-01,"Aroa",2,"Montipora",4
2007,2007-02-01,"Aroa",2,"Pocillopora",12
2007,2007-02-01,"Aroa",2,"Porites",6
2007,2007-02-01,"Aroa",2,"other",0
2007,2007-02-01,"Aroa",3,"Acropora",6
2007,2007-02-01,"Aroa",3,"Astrea",4
2007,2007-02-01,"Aroa",3,"Montipora",2
2007,2007-02-01,"Aroa",3,"Pocillopora",0
2007,2007-02-01,"Aroa",3,"Porites",8
2007,2007-02-01,"Aroa",3,"other",16
2007,2007-02-01,"Tiahura",1,"Acropora",6
2007,2007-02-01,"Tiahura",1,"Astrea",0
2007,2007-02-01,"Tiahura",1,"Montipora",0
2007,2007-02-01,"Tiahura",1,"Pocillopora",10
2007,2007-02-01,"Tiahura",1,"Porites",0
2007,2007-02-01,"Tiahura",1,"other",2
2007,2007-02-01,"Tiahura",2,"Acropora",20
2007,2007-02-01,"Tiahura",2,"Astrea",0
2007,2007-02-01,"Tiahura",2,"Montipora",4
2007,2007-02-01,"Tiahura",2,"Pocillopora",14
2007,2007-02-01,"Tiahura",2,"Porites",10
2007,2007-02-01,"Tiahura",2,"other",2
2007,2007-02-01,"Tiahura",3,"Acropora",6
2007,2007-02-01,"Tiahura",3,"Astrea",2
2007,2007-02-01,"Tiahura",3,"Montipora",0
2007,2007-02-01,"Tiahura",3,"Pocillopora",12
2007,2007-02-01,"Tiahura",3,"Porites",12
2007,2007-02-01,"Tiahura",3,"other",16
2007,2007-02-02,"Gendron",1,"Acropora",0
2007,2007-02-02,"Gendron",1,"Astrea",0
2007,2007-02-02,"Gendron",1,"Montipora",2
2007,2007-02-02,"Gendron",1,"Pocillopora",24
2007,2007-02-02,"Gendron",1,"Porites",6
2007,2007-02-02,"Gendron",1,"other",2
2007,2007-02-02,"Gendron",2,"Acropora",2
2007,2007-02-02,"Gendron",2,"Astrea",2
2007,2007-02-02,"Gendron",2,"Montipora",0
2007,2007-02-02,"Gendron",2,"Pocillopora",16
2007,2007-02-02,"Gendron",2,"Porites",4
2007,2007-02-02,"Gendron",2,"other",0
2007,2007-02-02,"Gendron",3,"Acropora",0
2007,2007-02-02,"Gendron",3,"Astrea",0
2007,2007-02-02,"Gendron",3,"Montipora",2
2007,2007-02-02,"Gendron",3,"Pocillopora",16
2007,2007-02-02,"Gendron",3,"Porites",4
2007,2007-02-02,"Gendron",3,"other",2
2007,2007-02-02,"Taotaha",1,"Acropora",8
2007,2007-02-02,"Taotaha",1,"Astrea",0
2007,2007-02-02,"Taotaha",1,"Montipora",4
2007,2007-02-02,"Taotaha",1,"Pocillopora",14
2007,2007-02-02,"Taotaha",1,"Porites",0
2007,2007-02-02,"Taotaha",1,"other",0
2007,2007-02-02,"Taotaha",2,"Acropora",2
2007,2007-02-02,"Taotaha",2,"Astrea",2
2007,2007-02-02,"Taotaha",2,"Montipora",0
2007,2007-02-02,"Taotaha",2,"Pocillopora",12
2007,2007-02-02,"Taotaha",2,"Porites",0
2007,2007-02-02,"Taotaha",2,"other",0
2007,2007-02-02,"Taotaha",3,"Acropora",16
2007,2007-02-02,"Taotaha",3,"Astrea",2
2007,2007-02-02,"Taotaha",3,"Montipora",4
2007,2007-02-02,"Taotaha",3,"Pocillopora",16
2007,2007-02-02,"Taotaha",3,"Porites",0
2007,2007-02-02,"Taotaha",3,"other",10
2007,2007-02-05,"Nuarei",1,"Acropora",12
2007,2007-02-05,"Nuarei",1,"Astrea",4
2007,2007-02-05,"Nuarei",1,"Montipora",0
2007,2007-02-05,"Nuarei",1,"Pocillopora",30
2007,2007-02-05,"Nuarei",1,"Porites",0
2007,2007-02-05,"Nuarei",1,"other",0
2007,2007-02-05,"Nuarei",2,"Acropora",14
2007,2007-02-05,"Nuarei",2,"Astrea",0
2007,2007-02-05,"Nuarei",2,"Montipora",0
2007,2007-02-05,"Nuarei",2,"Pocillopora",26
2007,2007-02-05,"Nuarei",2,"Porites",6
2007,2007-02-05,"Nuarei",2,"other",2
2007,2007-02-05,"Nuarei",3,"Acropora",16
2007,2007-02-05,"Nuarei",3,"Astrea",0
2007,2007-02-05,"Nuarei",3,"Montipora",0
2007,2007-02-05,"Nuarei",3,"Pocillopora",28
2007,2007-02-05,"Nuarei",3,"Porites",0
2007,2007-02-05,"Nuarei",3,"other",2
2007,2007-02-05,"Temae",1,"Acropora",16
2007,2007-02-05,"Temae",1,"Astrea",0
2007,2007-02-05,"Temae",1,"Montipora",2
2007,2007-02-05,"Temae",1,"Pocillopora",16
2007,2007-02-05,"Temae",1,"Porites",0
2007,2007-02-05,"Temae",1,"other",0
2007,2007-02-05,"Temae",2,"Acropora",26
2007,2007-02-05,"Temae",2,"Astrea",0
2007,2007-02-05,"Temae",2,"Montipora",2
2007,2007-02-05,"Temae",2,"Pocillopora",22
2007,2007-02-05,"Temae",2,"Porites",2
2007,2007-02-05,"Temae",2,"other",2
2007,2007-02-05,"Temae",3,"Acropora",10
2007,2007-02-05,"Temae",3,"Astrea",0
2007,2007-02-05,"Temae",3,"Montipora",0
2007,2007-02-05,"Temae",3,"Pocillopora",22
2007,2007-02-05,"Temae",3,"Porites",0
2007,2007-02-05,"Temae",3,"other",0
2007,2007-02-06,"Afareaitu",1,"Acropora",22
2007,2007-02-06,"Afareaitu",1,"Astrea",2
2007,2007-02-06,"Afareaitu",1,"Montipora",0
2007,2007-02-06,"Afareaitu",1,"Pocillopora",18
2007,2007-02-06,"Afareaitu",1,"Porites",4
2007,2007-02-06,"Afareaitu",1,"other",2
2007,2007-02-06,"Afareaitu",2,"Acropora",4
2007,2007-02-06,"Afareaitu",2,"Astrea",0
2007,2007-02-06,"Afareaitu",2,"Montipora",2
2007,2007-02-06,"Afareaitu",2,"Pocillopora",20
2007,2007-02-06,"Afareaitu",2,"Porites",2
2007,2007-02-06,"Afareaitu",2,"other",4
2007,2007-02-06,"Afareaitu",3,"Acropora",8
2007,2007-02-06,"Afareaitu",3,"Astrea",2
2007,2007-02-06,"Afareaitu",3,"Montipora",4
2007,2007-02-06,"Afareaitu",3,"Pocillopora",24
2007,2007-02-06,"Afareaitu",3,"Porites",0
2007,2007-02-06,"Afareaitu",3,"other",4
2007,2007-02-06,"Motu Ahi",1,"Acropora",10
2007,2007-02-06,"Motu Ahi",1,"Astrea",2
2007,2007-02-06,"Motu Ahi",1,"Montipora",2
2007,2007-02-06,"Motu Ahi",1,"Pocillopora",30
2007,2007-02-06,"Motu Ahi",1,"Porites",0
2007,2007-02-06,"Motu Ahi",1,"other",2
2007,2007-02-06,"Motu Ahi",2,"Acropora",10
2007,2007-02-06,"Motu Ahi",2,"Astrea",0
2007,2007-02-06,"Motu Ahi",2,"Montipora",2
2007,2007-02-06,"Motu Ahi",2,"Pocillopora",32
2007,2007-02-06,"Motu Ahi",2,"Porites",0
2007,2007-02-06,"Motu Ahi",2,"other",0
2007,2007-02-06,"Motu Ahi",3,"Acropora",8
2007,2007-02-06,"Motu Ahi",3,"Astrea",0
2007,2007-02-06,"Motu Ahi",3,"Montipora",0
2007,2007-02-06,"Motu Ahi",3,"Pocillopora",28
2007,2007-02-06,"Motu Ahi",3,"Porites",2
2007,2007-02-06,"Motu Ahi",3,"other",4
2007,2007-02-07,"Haapiti",1,"Acropora",4
2007,2007-02-07,"Haapiti",1,"Astrea",0
2007,2007-02-07,"Haapiti",1,"Montipora",4
2007,2007-02-07,"Haapiti",1,"Pocillopora",14
2007,2007-02-07,"Haapiti",1,"Porites",2
2007,2007-02-07,"Haapiti",1,"other",4
2007,2007-02-07,"Haapiti",2,"Acropora",0
2007,2007-02-07,"Haapiti",2,"Astrea",0
2007,2007-02-07,"Haapiti",2,"Montipora",2
2007,2007-02-07,"Haapiti",2,"Pocillopora",4
2007,2007-02-07,"Haapiti",2,"Porites",2
2007,2007-02-07,"Haapiti",2,"other",2
2007,2007-02-07,"Haapiti",3,"Acropora",0
2007,2007-02-07,"Haapiti",3,"Astrea",2
2007,2007-02-07,"Haapiti",3,"Montipora",4
2007,2007-02-07,"Haapiti",3,"Pocillopora",4
2007,2007-02-07,"Haapiti",3,"Porites",2
2007,2007-02-07,"Haapiti",3,"other",0
2007,2007-02-07,"Maatea",1,"Acropora",2
2007,2007-02-07,"Maatea",1,"Astrea",0
2007,2007-02-07,"Maatea",1,"Montipora",4
2007,2007-02-07,"Maatea",1,"Pocillopora",20
2007,2007-02-07,"Maatea",1,"Porites",6
2007,2007-02-07,"Maatea",1,"other",0
2007,2007-02-07,"Maatea",2,"Acropora",2
2007,2007-02-07,"Maatea",2,"Astrea",0
2007,2007-02-07,"Maatea",2,"Montipora",0
2007,2007-02-07,"Maatea",2,"Pocillopora",22
2007,2007-02-07,"Maatea",2,"Porites",4
2007,2007-02-07,"Maatea",2,"other",2
2007,2007-02-07,"Maatea",3,"Acropora",0
2007,2007-02-07,"Maatea",3,"Astrea",0
2007,2007-02-07,"Maatea",3,"Montipora",2
2007,2007-02-07,"Maatea",3,"Pocillopora",14
2007,2007-02-07,"Maatea",3,"Porites",6
2007,2007-02-07,"Maatea",3,"other",0
2008,2008-02-19,"Afareaitu",1,"Acropora",4
2008,2008-02-19,"Afareaitu",1,"Astrea",0
2008,2008-02-19,"Afareaitu",1,"Montipora",0
2008,2008-02-19,"Afareaitu",1,"Pocillopora",24
2008,2008-02-19,"Afareaitu",1,"Porites",0
2008,2008-02-19,"Afareaitu",1,"other",2
2008,2008-02-19,"Afareaitu",2,"Acropora",14
2008,2008-02-19,"Afareaitu",2,"Astrea",0
2008,2008-02-19,"Afareaitu",2,"Montipora",0
2008,2008-02-19,"Afareaitu",2,"Pocillopora",26
2008,2008-02-19,"Afareaitu",2,"Porites",2
2008,2008-02-19,"Afareaitu",2,"other",0
2008,2008-02-19,"Afareaitu",3,"Acropora",10
2008,2008-02-19,"Afareaitu",3,"Astrea",2
2008,2008-02-19,"Afareaitu",3,"Montipora",2
2008,2008-02-19,"Afareaitu",3,"Pocillopora",20
2008,2008-02-19,"Afareaitu",3,"Porites",6
2008,2008-02-19,"Afareaitu",3,"other",2
2008,2008-02-19,"Maatea",1,"Acropora",6
2008,2008-02-19,"Maatea",1,"Astrea",0
2008,2008-02-19,"Maatea",1,"Montipora",0
2008,2008-02-19,"Maatea",1,"Pocillopora",16
2008,2008-02-19,"Maatea",1,"Porites",6
2008,2008-02-19,"Maatea",1,"other",4
2008,2008-02-19,"Maatea",2,"Acropora",2
2008,2008-02-19,"Maatea",2,"Astrea",0
2008,2008-02-19,"Maatea",2,"Montipora",0
2008,2008-02-19,"Maatea",2,"Pocillopora",18
2008,2008-02-19,"Maatea",2,"Porites",0
2008,2008-02-19,"Maatea",2,"other",0
2008,2008-02-19,"Maatea",3,"Acropora",0
2008,2008-02-19,"Maatea",3,"Astrea",2
2008,2008-02-19,"Maatea",3,"Montipora",0
2008,2008-02-19,"Maatea",3,"Pocillopora",14
2008,2008-02-19,"Maatea",3,"Porites",0
2008,2008-02-19,"Maatea",3,"other",0
2008,2008-02-20,"Haapiti",1,"Acropora",6
2008,2008-02-20,"Haapiti",1,"Astrea",0
2008,2008-02-20,"Haapiti",1,"Montipora",0
2008,2008-02-20,"Haapiti",1,"Pocillopora",10
2008,2008-02-20,"Haapiti",1,"Porites",0
2008,2008-02-20,"Haapiti",1,"other",6
2008,2008-02-20,"Haapiti",2,"Acropora",8
2008,2008-02-20,"Haapiti",2,"Astrea",0
2008,2008-02-20,"Haapiti",2,"Montipora",4
2008,2008-02-20,"Haapiti",2,"Pocillopora",8
2008,2008-02-20,"Haapiti",2,"Porites",2
2008,2008-02-20,"Haapiti",2,"other",2
2008,2008-02-20,"Haapiti",3,"Acropora",2
2008,2008-02-20,"Haapiti",3,"Astrea",0
2008,2008-02-20,"Haapiti",3,"Montipora",4
2008,2008-02-20,"Haapiti",3,"Pocillopora",14
2008,2008-02-20,"Haapiti",3,"Porites",2
2008,2008-02-20,"Haapiti",3,"other",0
2008,2008-02-20,"Taotaha",1,"Acropora",6
2008,2008-02-20,"Taotaha",1,"Astrea",4
2008,2008-02-20,"Taotaha",1,"Montipora",2
2008,2008-02-20,"Taotaha",1,"Pocillopora",8
2008,2008-02-20,"Taotaha",1,"Porites",2
2008,2008-02-20,"Taotaha",1,"other",4
2008,2008-02-20,"Taotaha",2,"Acropora",4
2008,2008-02-20,"Taotaha",2,"Astrea",0
2008,2008-02-20,"Taotaha",2,"Montipora",8
2008,2008-02-20,"Taotaha",2,"Pocillopora",10
2008,2008-02-20,"Taotaha",2,"Porites",4
2008,2008-02-20,"Taotaha",2,"other",0
2008,2008-02-20,"Taotaha",3,"Acropora",14
2008,2008-02-20,"Taotaha",3,"Astrea",0
2008,2008-02-20,"Taotaha",3,"Montipora",4
2008,2008-02-20,"Taotaha",3,"Pocillopora",12
2008,2008-02-20,"Taotaha",3,"Porites",2
2008,2008-02-20,"Taotaha",3,"other",4
2008,2008-02-21,"Entre 2 baies",1,"Acropora",6
2008,2008-02-21,"Entre 2 baies",1,"Astrea",0
2008,2008-02-21,"Entre 2 baies",1,"Montipora",0
2008,2008-02-21,"Entre 2 baies",1,"Pocillopora",16
2008,2008-02-21,"Entre 2 baies",1,"Porites",10
2008,2008-02-21,"Entre 2 baies",1,"other",2
2008,2008-02-21,"Entre 2 baies",2,"Acropora",12
2008,2008-02-21,"Entre 2 baies",2,"Astrea",0
2008,2008-02-21,"Entre 2 baies",2,"Montipora",0
2008,2008-02-21,"Entre 2 baies",2,"Pocillopora",22
2008,2008-02-21,"Entre 2 baies",2,"Porites",0
2008,2008-02-21,"Entre 2 baies",2,"other",2
2008,2008-02-21,"Entre 2 baies",3,"Acropora",2
2008,2008-02-21,"Entre 2 baies",3,"Astrea",0
2008,2008-02-21,"Entre 2 baies",3,"Montipora",0
2008,2008-02-21,"Entre 2 baies",3,"Pocillopora",8
2008,2008-02-21,"Entre 2 baies",3,"Porites",0
2008,2008-02-21,"Entre 2 baies",3,"other",10
2008,2008-02-21,"Pihaena",1,"Acropora",0
2008,2008-02-21,"Pihaena",1,"Astrea",0
2008,2008-02-21,"Pihaena",1,"Montipora",0
2008,2008-02-21,"Pihaena",1,"Pocillopora",10
2008,2008-02-21,"Pihaena",1,"Porites",0
2008,2008-02-21,"Pihaena",1,"other",2
2008,2008-02-21,"Pihaena",2,"Acropora",6
2008,2008-02-21,"Pihaena",2,"Astrea",2
2008,2008-02-21,"Pihaena",2,"Montipora",0
2008,2008-02-21,"Pihaena",2,"Pocillopora",8
2008,2008-02-21,"Pihaena",2,"Porites",2
2008,2008-02-21,"Pihaena",2,"other",4
2008,2008-02-21,"Pihaena",3,"Acropora",2
2008,2008-02-21,"Pihaena",3,"Astrea",0
2008,2008-02-21,"Pihaena",3,"Montipora",0
2008,2008-02-21,"Pihaena",3,"Pocillopora",2
2008,2008-02-21,"Pihaena",3,"Porites",0
2008,2008-02-21,"Pihaena",3,"other",8
2008,2008-02-25,"Motu Ahi",1,"Acropora",8
2008,2008-02-25,"Motu Ahi",1,"Astrea",2
2008,2008-02-25,"Motu Ahi",1,"Montipora",0
2008,2008-02-25,"Motu Ahi",1,"Pocillopora",18
2008,2008-02-25,"Motu Ahi",1,"Porites",0
2008,2008-02-25,"Motu Ahi",1,"other",4
2008,2008-02-25,"Motu Ahi",2,"Acropora",2
2008,2008-02-25,"Motu Ahi",2,"Astrea",0
2008,2008-02-25,"Motu Ahi",2,"Montipora",0
2008,2008-02-25,"Motu Ahi",2,"Pocillopora",26
2008,2008-02-25,"Motu Ahi",2,"Porites",0
2008,2008-02-25,"Motu Ahi",2,"other",0
2008,2008-02-25,"Motu Ahi",3,"Acropora",8
2008,2008-02-25,"Motu Ahi",3,"Astrea",2
2008,2008-02-25,"Motu Ahi",3,"Montipora",2
2008,2008-02-25,"Motu Ahi",3,"Pocillopora",30
2008,2008-02-25,"Motu Ahi",3,"Porites",0
2008,2008-02-25,"Motu Ahi",3,"other",0
2008,2008-02-25,"Temae",1,"Acropora",0
2008,2008-02-25,"Temae",1,"Astrea",0
2008,2008-02-25,"Temae",1,"Montipora",0
2008,2008-02-25,"Temae",1,"Pocillopora",6
2008,2008-02-25,"Temae",1,"Porites",2
2008,2008-02-25,"Temae",1,"other",0
2008,2008-02-25,"Temae",2,"Acropora",0
2008,2008-02-25,"Temae",2,"Astrea",0
2008,2008-02-25,"Temae",2,"Montipora",0
2008,2008-02-25,"Temae",2,"Pocillopora",8
2008,2008-02-25,"Temae",2,"Porites",0
2008,2008-02-25,"Temae",2,"other",0
2008,2008-02-25,"Temae",3,"Acropora",0
2008,2008-02-25,"Temae",3,"Astrea",0
2008,2008-02-25,"Temae",3,"Montipora",2
2008,2008-02-25,"Temae",3,"Pocillopora",0
2008,2008-02-25,"Temae",3,"Porites",0
2008,2008-02-25,"Temae",3,"other",0
2008,2008-02-26,"Gendron",1,"Acropora",6
2008,2008-02-26,"Gendron",1,"Astrea",0
2008,2008-02-26,"Gendron",1,"Montipora",0
2008,2008-02-26,"Gendron",1,"Pocillopora",14
2008,2008-02-26,"Gendron",1,"Porites",4
2008,2008-02-26,"Gendron",1,"other",2
2008,2008-02-26,"Gendron",2,"Acropora",2
2008,2008-02-26,"Gendron",2,"Astrea",0
2008,2008-02-26,"Gendron",2,"Montipora",2
2008,2008-02-26,"Gendron",2,"Pocillopora",16
2008,2008-02-26,"Gendron",2,"Porites",8
2008,2008-02-26,"Gendron",2,"other",0
2008,2008-02-26,"Gendron",3,"Acropora",6
2008,2008-02-26,"Gendron",3,"Astrea",0
2008,2008-02-26,"Gendron",3,"Montipora",2
2008,2008-02-26,"Gendron",3,"Pocillopora",10
2008,2008-02-26,"Gendron",3,"Porites",0
2008,2008-02-26,"Gendron",3,"other",2
2008,2008-02-26,"Tetaiuo",1,"Acropora",2
2008,2008-02-26,"Tetaiuo",1,"Astrea",2
2008,2008-02-26,"Tetaiuo",1,"Montipora",0
2008,2008-02-26,"Tetaiuo",1,"Pocillopora",22
2008,2008-02-26,"Tetaiuo",1,"Porites",0
2008,2008-02-26,"Tetaiuo",1,"other",2
2008,2008-02-26,"Tetaiuo",2,"Acropora",2
2008,2008-02-26,"Tetaiuo",2,"Astrea",0
2008,2008-02-26,"Tetaiuo",2,"Montipora",0
2008,2008-02-26,"Tetaiuo",2,"Pocillopora",18
2008,2008-02-26,"Tetaiuo",2,"Porites",8
2008,2008-02-26,"Tetaiuo",2,"other",0
2008,2008-02-26,"Tetaiuo",3,"Acropora",2
2008,2008-02-26,"Tetaiuo",3,"Astrea",0
2008,2008-02-26,"Tetaiuo",3,"Montipora",2
2008,2008-02-26,"Tetaiuo",3,"Pocillopora",14
2008,2008-02-26,"Tetaiuo",3,"Porites",2
2008,2008-02-26,"Tetaiuo",3,"other",0
2008,2008-02-26,"Tiahura",1,"Acropora",0
2008,2008-02-26,"Tiahura",1,"Astrea",0
2008,2008-02-26,"Tiahura",1,"Montipora",0
2008,2008-02-26,"Tiahura",1,"Pocillopora",0
2008,2008-02-26,"Tiahura",1,"Porites",0
2008,2008-02-26,"Tiahura",1,"other",6
2008,2008-02-26,"Tiahura",2,"Acropora",0
2008,2008-02-26,"Tiahura",2,"Astrea",0
2008,2008-02-26,"Tiahura",2,"Montipora",0
2008,2008-02-26,"Tiahura",2,"Pocillopora",14
2008,2008-02-26,"Tiahura",2,"Porites",4
2008,2008-02-26,"Tiahura",2,"other",0
2008,2008-02-26,"Tiahura",3,"Acropora",0
2008,2008-02-26,"Tiahura",3,"Astrea",0
2008,2008-02-26,"Tiahura",3,"Montipora",0
2008,2008-02-26,"Tiahura",3,"Pocillopora",2
2008,2008-02-26,"Tiahura",3,"Porites",6
2008,2008-02-26,"Tiahura",3,"other",6
2008,2008-02-27,"Aroa",1,"Acropora",0
2008,2008-02-27,"Aroa",1,"Astrea",0
2008,2008-02-27,"Aroa",1,"Montipora",0
2008,2008-02-27,"Aroa",1,"Pocillopora",8
2008,2008-02-27,"Aroa",1,"Porites",4
2008,2008-02-27,"Aroa",1,"other",2
2008,2008-02-27,"Aroa",2,"Acropora",0
2008,2008-02-27,"Aroa",2,"Astrea",0
2008,2008-02-27,"Aroa",2,"Montipora",0
2008,2008-02-27,"Aroa",2,"Pocillopora",10
2008,2008-02-27,"Aroa",2,"Porites",4
2008,2008-02-27,"Aroa",2,"other",0
2008,2008-02-27,"Aroa",3,"Acropora",0
2008,2008-02-27,"Aroa",3,"Astrea",0
2008,2008-02-27,"Aroa",3,"Montipora",0
2008,2008-02-27,"Aroa",3,"Pocillopora",12
2008,2008-02-27,"Aroa",3,"Porites",2
2008,2008-02-27,"Aroa",3,"other",0
2008,2008-02-27,"Nuarei",1,"Acropora",0
2008,2008-02-27,"Nuarei",1,"Astrea",0
2008,2008-02-27,"Nuarei",1,"Montipora",0
2008,2008-02-27,"Nuarei",1,"Pocillopora",18
2008,2008-02-27,"Nuarei",1,"Porites",0
2008,2008-02-27,"Nuarei",1,"other",0
2008,2008-02-27,"Nuarei",2,"Acropora",2
2008,2008-02-27,"Nuarei",2,"Astrea",0
2008,2008-02-27,"Nuarei",2,"Montipora",0
2008,2008-02-27,"Nuarei",2,"Pocillopora",24
2008,2008-02-27,"Nuarei",2,"Porites",0
2008,2008-02-27,"Nuarei",2,"other",4
2008,2008-02-27,"Nuarei",3,"Acropora",0
2008,2008-02-27,"Nuarei",3,"Astrea",2
2008,2008-02-27,"Nuarei",3,"Montipora",0
2008,2008-02-27,"Nuarei",3,"Pocillopora",10
2008,2008-02-27,"Nuarei",3,"Porites",2
2008,2008-02-27,"Nuarei",3,"other",2
2009,2009-02-09,"Nuarei",1,"Acropora",0
2009,2009-02-09,"Nuarei",1,"Astrea",0
2009,2009-02-09,"Nuarei",1,"Montipora",0
2009,2009-02-09,"Nuarei",1,"Pocillopora",2
2009,2009-02-09,"Nuarei",1,"Porites",0
2009,2009-02-09,"Nuarei",1,"other",0
2009,2009-02-09,"Nuarei",2,"Acropora",0
2009,2009-02-09,"Nuarei",2,"Astrea",0
2009,2009-02-09,"Nuarei",2,"Montipora",0
2009,2009-02-09,"Nuarei",2,"Pocillopora",0
2009,2009-02-09,"Nuarei",2,"Porites",0
2009,2009-02-09,"Nuarei",2,"other",0
2009,2009-02-09,"Nuarei",3,"Acropora",2
2009,2009-02-09,"Nuarei",3,"Astrea",0
2009,2009-02-09,"Nuarei",3,"Montipora",0
2009,2009-02-09,"Nuarei",3,"Pocillopora",2
2009,2009-02-09,"Nuarei",3,"Porites",0
2009,2009-02-09,"Nuarei",3,"other",0
2009,2009-02-09,"Temae",1,"Acropora",0
2009,2009-02-09,"Temae",1,"Astrea",0
2009,2009-02-09,"Temae",1,"Montipora",0
2009,2009-02-09,"Temae",1,"Pocillopora",2
2009,2009-02-09,"Temae",1,"Porites",0
2009,2009-02-09,"Temae",1,"other",0
2009,2009-02-09,"Temae",2,"Acropora",0
2009,2009-02-09,"Temae",2,"Astrea",0
2009,2009-02-09,"Temae",2,"Montipora",0
2009,2009-02-09,"Temae",2,"Pocillopora",4
2009,2009-02-09,"Temae",2,"Porites",0
2009,2009-02-09,"Temae",2,"other",0
2009,2009-02-09,"Temae",3,"Acropora",0
2009,2009-02-09,"Temae",3,"Astrea",0
2009,2009-02-09,"Temae",3,"Montipora",0
2009,2009-02-09,"Temae",3,"Pocillopora",2
2009,2009-02-09,"Temae",3,"Porites",0
2009,2009-02-09,"Temae",3,"other",0
2009,2009-02-10,"Afareaitu",1,"Acropora",0
2009,2009-02-10,"Afareaitu",1,"Astrea",0
2009,2009-02-10,"Afareaitu",1,"Montipora",2
2009,2009-02-10,"Afareaitu",1,"Pocillopora",8
2009,2009-02-10,"Afareaitu",1,"Porites",2
2009,2009-02-10,"Afareaitu",1,"other",0
2009,2009-02-10,"Afareaitu",2,"Acropora",0
2009,2009-02-10,"Afareaitu",2,"Astrea",0
2009,2009-02-10,"Afareaitu",2,"Montipora",2
2009,2009-02-10,"Afareaitu",2,"Pocillopora",12
2009,2009-02-10,"Afareaitu",2,"Porites",0
2009,2009-02-10,"Afareaitu",2,"other",0
2009,2009-02-10,"Afareaitu",3,"Acropora",0
2009,2009-02-10,"Afareaitu",3,"Astrea",0
2009,2009-02-10,"Afareaitu",3,"Montipora",0
2009,2009-02-10,"Afareaitu",3,"Pocillopora",16
2009,2009-02-10,"Afareaitu",3,"Porites",0
2009,2009-02-10,"Afareaitu",3,"other",0
2009,2009-02-10,"Motu Ahi",1,"Acropora",0
2009,2009-02-10,"Motu Ahi",1,"Astrea",0
2009,2009-02-10,"Motu Ahi",1,"Montipora",0
2009,2009-02-10,"Motu Ahi",1,"Pocillopora",8
2009,2009-02-10,"Motu Ahi",1,"Porites",0
2009,2009-02-10,"Motu Ahi",1,"other",4
2009,2009-02-10,"Motu Ahi",2,"Acropora",2
2009,2009-02-10,"Motu Ahi",2,"Astrea",2
2009,2009-02-10,"Motu Ahi",2,"Montipora",0
2009,2009-02-10,"Motu Ahi",2,"Pocillopora",8
2009,2009-02-10,"Motu Ahi",2,"Porites",0
2009,2009-02-10,"Motu Ahi",2,"other",0
2009,2009-02-10,"Motu Ahi",3,"Acropora",0
2009,2009-02-10,"Motu Ahi",3,"Astrea",0
2009,2009-02-10,"Motu Ahi",3,"Montipora",0
2009,2009-02-10,"Motu Ahi",3,"Pocillopora",10
2009,2009-02-10,"Motu Ahi",3,"Porites",0
2009,2009-02-10,"Motu Ahi",3,"other",2
2009,2009-02-11,"Haapiti",1,"Acropora",2
2009,2009-02-11,"Haapiti",1,"Astrea",0
2009,2009-02-11,"Haapiti",1,"Montipora",2
2009,2009-02-11,"Haapiti",1,"Pocillopora",4
2009,2009-02-11,"Haapiti",1,"Porites",0
2009,2009-02-11,"Haapiti",1,"other",2
2009,2009-02-11,"Haapiti",2,"Acropora",4
2009,2009-02-11,"Haapiti",2,"Astrea",2
2009,2009-02-11,"Haapiti",2,"Montipora",2
2009,2009-02-11,"Haapiti",2,"Pocillopora",12
2009,2009-02-11,"Haapiti",2,"Porites",4
2009,2009-02-11,"Haapiti",2,"other",0
2009,2009-02-11,"Haapiti",3,"Acropora",2
2009,2009-02-11,"Haapiti",3,"Astrea",2
2009,2009-02-11,"Haapiti",3,"Montipora",0
2009,2009-02-11,"Haapiti",3,"Pocillopora",6
2009,2009-02-11,"Haapiti",3,"Porites",0
2009,2009-02-11,"Haapiti",3,"other",0
2009,2009-02-11,"Maatea",1,"Acropora",0
2009,2009-02-11,"Maatea",1,"Astrea",0
2009,2009-02-11,"Maatea",1,"Montipora",2
2009,2009-02-11,"Maatea",1,"Pocillopora",18
2009,2009-02-11,"Maatea",1,"Porites",4
2009,2009-02-11,"Maatea",1,"other",0
2009,2009-02-11,"Maatea",2,"Acropora",0
2009,2009-02-11,"Maatea",2,"Astrea",0
